order_id,date,region,category,product,units,unit_price,discount,revenue
582201,2024-09-04,EAST, Beauty,Rice,10,74.0,-0.02,740.0
864881,2024-03-22,north,home & kitchen, T-Shirt,4,50.68,0.4,121.63199999999999
625881,2024-02-12,north,Groceries ,Vacuum Cleaner,21,52.27,-0.03,1097.67
631142,2024-09-28,South ,Groceries ,Cricket Bat ,6,55.95,0.28,241.70400000000004
400611,2024-12-20,EAST,home & kitchen,Smartphone ,6,38.45,0.3,161.49
884393,2024-12-02,South ,SPORTS,Vacuum Cleaner,12,34.36,0.19,333.9792
282873,2024-10-01,South , Beauty,Rice,19,85.56,0.44,910.3584000000002
972446,2024-12-09,South ,home & kitchen,laptop,21,48.4,0.03,985.9079999999999
864741,2024-12-28,west , Beauty, T-Shirt,6,62.93,0.34,249.20279999999997
156416,2024-10-31,EAST,SPORTS,Vacuum Cleaner,21,13.35,0.32,190.63799999999995
120210,2024-07-31,north,SPORTS,Rice,12,19.16,0.22,179.3376
566640,2024-06-28,north,SPORTS,Rice,11,21.91,0.35,156.6565
415601,2024-07-07,EAST, Beauty,Vacuum Cleaner,-2,71.0,0.05,0.0
314513,2024-12-19,north,SPORTS,Smartphone ,9,68.05,0.12,538.9559999999999
399713,2024-12-07,west ,home & kitchen,laptop,11,53.05,0.58,245.091
362831,2024-07-23,north,SPORTS,laptop,21,61.15,0.48,667.7579999999999
692814,2024-10-22,EAST,CLOTHING, T-Shirt,17,69.37,0.29,837.2959
424014,2024-12-05,west ,home & kitchen,Cricket Bat ,16,52.63,0.27,614.7184
701129,2024-09-21,EAST,Groceries ,Cricket Bat ,4,46.74,0.41,110.30640000000002
368187,2024-04-30,South ,Groceries ,Vacuum Cleaner,23,43.76,0.42,583.7584
756636,2024-02-10,west ,CLOTHING,laptop,10,63.4,0.52,304.32
111666,2024-04-21,EAST,home & kitchen,Cricket Bat ,10,57.25,0.59,234.72500000000002
456164,2024-03-21,west ,SPORTS,Cricket Bat ,18,58.36,0.47,556.7544
954638,2024-02-22,EAST,CLOTHING,Rice,24,27.57,0.48,344.07360000000006
729468,2024-06-03,north,home & kitchen,Cricket Bat ,24,28.66,0.53,323.2848
707387,2024-06-07,South ,home & kitchen,Cricket Bat ,14,25.81,0.18,296.2988
943236,2024-02-11,EAST,Groceries , T-Shirt,6,60.81,0.43,207.97020000000003
182319,2024-09-16,EAST,Groceries ,Cricket Bat ,6,,0.21,233.6346
185794,2024-10-09,north, Beauty,laptop,2,71.88,0.27,104.94479999999999
927391,2024-01-23,north,SPORTS, T-Shirt,10,72.15,-0.05,721.5
816466,2024-11-13,South ,home & kitchen,laptop,4,48.64,0.0,194.56
667309,2024-03-25,South ,CLOTHING,Smartphone ,5,40.47,0.24,153.786
227686,2024-05-04,west , Beauty, T-Shirt,11,66.22,0.05,691.9989999999999
399561,2024-07-15,north, Beauty,Vacuum Cleaner,23,44.73,0.21,812.7441
250910,2024-07-10,EAST,Groceries ,Smartphone ,-2,18.25,0.36,0.0
535331,2024-01-13,EAST,SPORTS,Cricket Bat ,-2,85.88,0.17,0.0
252340,2024-01-25,west ,electronics,laptop,0,30.85,0.46,0.0
689151,2024-02-29,South ,home & kitchen, T-Shirt,14,20.86,0.11,259.9156
344564,2024-07-16,west , Beauty,Smartphone ,7,72.07,0.24,383.4124
896335,2024-04-17,South ,electronics,Vacuum Cleaner,3,45.67,0.42,79.4658
581342,2024-12-13,north,Groceries ,Cricket Bat ,19,53.94,0.24,778.8935999999999
366086,2024-08-29,west ,Groceries , T-Shirt,19,45.89,0.38,540.5842
455315,2024-04-02,west ,Groceries ,Rice,7,75.63,0.46,285.8814
988841,2024-06-05,north,SPORTS,laptop,21,42.83,0.09,818.4813
868007,2024-09-10,South ,electronics,laptop,19,62.95,0.51,586.0645
636615,2024-06-07,west ,CLOTHING,Rice,10,,0.54,226.73399999999998
360543,2024-06-02,west , Beauty,Cricket Bat ,17,,0.35,544.6545
369148,2024-05-21,EAST,SPORTS,Rice,10,65.2,-0.01,652.0
536580,2024-08-17,EAST, Beauty,Vacuum Cleaner,18,43.53,0.35,509.301
789752,2024-03-23,South , Beauty,Smartphone ,2,73.39,0.04,140.90879999999999
417633,2024-04-12,South ,electronics,laptop,4,74.98,0.47,158.9576
475472,2024-08-18,EAST,SPORTS,laptop,6,68.75,0.43,235.12500000000003
298315,2024-12-25,west ,home & kitchen,Vacuum Cleaner,17,61.39,0.08,960.1396000000001
605380,2024-03-06,EAST,Groceries ,Cricket Bat ,2,53.07,0.15,90.219
739403,2024-12-24,EAST,CLOTHING,laptop,10,61.19,0.0,611.9
166787,2024-02-10,EAST,CLOTHING,Smartphone ,9,,0.17,368.1963
905082,2024-04-30,north,Groceries ,Rice,17,63.1,0.6,429.08000000000004
545850,2024-07-28,South ,home & kitchen,Vacuum Cleaner,16,53.18,0.06,799.8272
166119,2024-10-20,EAST,home & kitchen,laptop,13,41.73,0.15,461.1165
740573,2024-10-16,EAST,electronics,laptop,22,71.58,0.37,992.0988
628103,2024-11-06,South ,home & kitchen,Cricket Bat ,12,21.06,0.45,138.99599999999998
924998,2024-06-25,South ,SPORTS,laptop,22,,0.07,1008.4733999999999
506530,2024-04-27,north,Groceries ,Vacuum Cleaner,5,28.12,0.35,91.39
373709,2024-05-05,EAST,home & kitchen,Vacuum Cleaner,18,59.53,0.12,942.9552
285807,2024-06-22,north,CLOTHING,Smartphone ,15,41.66,0.21,493.671
587529,2024-04-16,South , Beauty,Smartphone ,8,37.17,-0.03,297.36
823577,2024-11-27,EAST, Beauty,Smartphone ,8,,0.16,331.2288
898122,2024-03-10,north,home & kitchen,Smartphone ,9,87.58,0.26,583.2828000000001
691476,2024-11-17,north,electronics,Smartphone ,24,49.0,0.55,529.1999999999999
506769,2024-05-27,South , Beauty,Cricket Bat ,16,77.9,0.2,997.1200000000001
765420,2024-07-10,west ,home & kitchen, T-Shirt,10,,0.53,231.66299999999998
208106,2024-02-22,South ,Groceries ,Smartphone ,8,66.88,0.26,395.9296
534653,2024-05-30,EAST,SPORTS,Vacuum Cleaner,5,,0.23,189.7665
735746,2024-12-14,west ,electronics,Smartphone ,3,28.77,0.07,80.2683
106432,2024-07-12,South , Beauty,laptop,22,62.74,0.26,1021.4072
519457,2024-08-08,South ,home & kitchen,laptop,21,56.31,0.54,543.9545999999999
458393,2024-01-02,EAST, Beauty,Smartphone ,1,73.63,0.6,29.451999999999998
132063,2024-02-18,west , Beauty,Cricket Bat ,19,67.59,0.03,1245.6837
909773,2024-04-06,west ,home & kitchen,Smartphone ,21,52.72,0.23,852.4824
395792,2024-08-18,South ,electronics,Rice,6,52.07,0.5,156.21
360278,2024-09-24,EAST, Beauty,Vacuum Cleaner,-2,70.22,0.5,0.0
970132,2024-01-12,EAST,SPORTS, T-Shirt,23,73.39,0.05,1603.5715
757463,2024-06-05,north,Groceries , T-Shirt,3,39.58,0.0,118.74
498625,2024-04-10,west ,SPORTS,Vacuum Cleaner,24,,0.32,804.4128
164656,2024-01-21,west ,Groceries ,Vacuum Cleaner,8,32.66,0.24,198.57279999999997
695277,2024-01-29,north,home & kitchen,Vacuum Cleaner,5,44.87,-0.02,224.35
625047,2024-11-04,EAST,Groceries ,Rice,15,53.79,0.38,500.247
403591,2024-01-05,west ,SPORTS,Cricket Bat ,14,48.77,0.31,471.1182
355016,2024-06-08,South ,Groceries ,laptop,11,66.48,0.21,577.7112000000001
701532,2024-07-25,South ,SPORTS,Cricket Bat ,24,76.52,0.16,1542.6432
746173,2024-07-02,South ,Groceries , T-Shirt,13,59.25,0.45,423.63750000000005
189446,2024-08-03,north,home & kitchen, T-Shirt,24,25.62,0.31,424.26719999999995
966373,2024-07-19,north,home & kitchen, T-Shirt,0,28.41,0.37,0.0
870365,2024-07-06,EAST,CLOTHING,Cricket Bat ,14,35.22,0.13,428.9796
793738,2024-02-17,South ,SPORTS,Vacuum Cleaner,0,25.78,0.55,0.0
225436,2024-10-25,north,electronics,Smartphone ,24,59.54,-0.0,1428.96
169796,2024-04-29,north,electronics, T-Shirt,14,27.13,0.51,186.1118
622555,2024-03-14,EAST, Beauty,Cricket Bat ,22,58.23,0.16,1076.0903999999998
715152,2024-05-31,South ,SPORTS,Rice,19,57.39,0.11,970.4649000000001
941820,2024-12-28,South ,Groceries ,Cricket Bat ,7,,0.41,203.5677
534565,2024-06-24,South ,home & kitchen,Smartphone ,11,57.92,0.23,490.5824
766845,2024-07-15,west ,SPORTS,Rice,2,54.73,0.6,43.784
372666,2024-08-23,north, Beauty,Rice,18,37.74,0.42,394.0056000000001
213539,2024-06-28,west ,SPORTS,Cricket Bat ,4,58.77,-0.02,235.08
242614,2024-07-31,South ,SPORTS,Smartphone ,7,56.52,0.39,241.34040000000002
515082,2024-12-24,west , Beauty, T-Shirt,16,,0.59,323.3424
492571,2024-09-02,EAST, Beauty,Vacuum Cleaner,3,48.38,0.38,89.9868
100257,2024-05-03,west ,Groceries ,Rice,18,30.74,0.56,243.46079999999995
153256,2024-04-12,north,Groceries ,Rice,12,60.84,0.59,299.3328
742657,2024-01-30,EAST,SPORTS,Smartphone ,11,37.32,0.3,287.364
555700,2024-09-30,north,Groceries ,Cricket Bat ,-2,24.66,0.2,0.0
891988,2024-02-26,west ,Groceries , T-Shirt,13,104.49,0.03,1317.6189
335004,2024-05-09,north, Beauty, T-Shirt,21,29.75,0.27,456.0675
644458,2024-04-10,South ,SPORTS, T-Shirt,7,71.01,-0.03,497.07000000000005
872903,2024-08-12,EAST,SPORTS,Rice,10,106.9,0.53,502.42999999999995
961160,2024-12-27,north,Groceries , T-Shirt,14,34.33,0.31,331.6278
119792,2024-09-26,South ,SPORTS,Smartphone ,9,63.41,0.24,433.72439999999995
170573,2024-06-15,South ,Groceries , T-Shirt,6,92.09,-0.01,552.54
570484,2024-12-08,South , Beauty,Rice,2,60.95,0.06,114.586
257627,2024-04-16,South ,CLOTHING,Vacuum Cleaner,5,47.15,0.29,167.3825
659978,2024-11-01,South ,SPORTS,Smartphone ,14,52.33,0.06,688.6628
580171,2024-11-30,west ,electronics,Smartphone ,-1,46.08,0.31,0.0
847036,2024-08-01,South ,home & kitchen,Smartphone ,2,67.01,0.32,91.1336
366308,2024-07-01,west ,CLOTHING, T-Shirt,18,92.8,0.46,902.016
268199,2024-10-10,South ,SPORTS,Cricket Bat ,8,61.27,0.14,421.5376
532995,2024-11-01,west ,Groceries ,Cricket Bat ,23,58.13,-0.02,1336.99
490657,2024-05-29,EAST,SPORTS,Smartphone ,6,47.92,0.08,264.5184
890271,2024-09-17,north, Beauty,Cricket Bat ,22,58.92,0.17,1075.8791999999999
507698,2024-02-15,South ,home & kitchen,Smartphone ,15,28.53,0.44,239.65200000000004
387431,2024-09-06,South , Beauty,Smartphone ,13,29.7,0.07,359.0729999999999
287971,2024-05-15,South , Beauty,Cricket Bat ,0,53.54,0.37,0.0
814613,2024-01-17,north,Groceries , T-Shirt,16,26.39,0.26,312.4576
824928,2024-04-25,north,CLOTHING,Smartphone ,-1,63.83,0.45,0.0
138948,2024-07-21,north, Beauty, T-Shirt,15,55.0,0.36,528.0
627187,2024-05-19,west , Beauty,Rice,20,48.94,0.04,939.6479999999999
968695,2024-02-28,South ,Groceries ,Vacuum Cleaner,20,56.36,0.4,676.32
506075,2024-06-18,South ,home & kitchen, T-Shirt,8,72.49,0.04,556.7231999999999
975005,2024-03-25,South ,CLOTHING,Smartphone ,17,,-0.03,837.93
605369,2024-12-13,EAST,Groceries ,Rice,10,33.41,0.54,153.68599999999998
962091,2024-10-03,EAST,Groceries , T-Shirt,14,52.53,0.41,433.8978000000001
223277,2024-10-08,north,SPORTS,Vacuum Cleaner,18,28.27,-0.02,508.86
766906,2024-07-09,north, Beauty,Smartphone ,20,43.02,0.44,481.82400000000007
536876,2024-05-14,north,SPORTS,Cricket Bat ,15,66.39,0.09,906.2235000000001
154654,2024-07-26,EAST,electronics,laptop,8,63.99,0.13,445.3704
965172,2024-09-30,north,SPORTS,laptop,9,68.88,0.31,427.74479999999994
591266,2024-04-05,EAST,electronics, T-Shirt,12,69.28,0.22,648.4608000000001
623844,2024-10-01,west , Beauty, T-Shirt,18,79.06,0.23,1095.7716
703279,2024-06-10,South ,home & kitchen,Cricket Bat ,15,38.11,0.52,274.392
117953,2024-03-21,west ,electronics,Cricket Bat ,22,18.9,0.08,382.536
497574,2024-05-16,west ,SPORTS,Vacuum Cleaner,20,36.96,0.19,598.7520000000001
593722,2024-09-24,EAST,electronics,Rice,8,42.97,0.31,237.19439999999997
962883,2024-12-20,north, Beauty, T-Shirt,15,81.24,0.43,694.602
757741,2024-03-12,EAST,Groceries ,Cricket Bat ,20,69.96,-0.03,1399.1999999999998
570545,2024-12-17,South ,CLOTHING,laptop,1,50.68,0.13,44.0916
857664,2024-03-30,EAST,electronics,Rice,2,60.29,0.09,109.7278
997799,2024-05-15,north,Groceries ,Vacuum Cleaner,-1,55.99,0.38,0.0
783158,2024-05-18,EAST,CLOTHING,Cricket Bat ,23,37.35,0.38,532.611
447691,2024-08-12,west , Beauty,Cricket Bat ,-1,29.91,0.6,0.0
912536,2024-06-03,west ,home & kitchen,laptop,0,30.44,0.1,0.0
465771,2024-03-01,west ,Groceries , T-Shirt,18,95.01,0.24,1299.7368000000001
641871,2024-08-02,South , Beauty,Vacuum Cleaner,3,67.59,0.48,105.44040000000001
894933,2024-01-29,west ,Groceries , T-Shirt,8,37.6,-0.02,300.8
950157,2024-10-22,EAST,Groceries ,Vacuum Cleaner,0,38.38,0.26,0.0
336874,2024-07-05,South ,electronics,Smartphone ,11,52.42,0.34,380.56919999999997
931135,2024-01-04,EAST,home & kitchen,Vacuum Cleaner,9,70.25,0.6,252.9
546507,2024-01-09,north,home & kitchen,Smartphone ,6,31.17,0.29,132.7842
237804,2024-10-02,EAST,Groceries ,Vacuum Cleaner,17,44.9,0.51,374.017
952278,2024-03-16,north,electronics,Rice,7,43.86,0.22,239.4756
145719,2024-04-20,South ,electronics,laptop,-1,,0.55,0.0
591089,2024-06-03,South , Beauty,Vacuum Cleaner,-2,39.75,0.48,0.0
727074,2024-10-16,north,CLOTHING,Rice,5,35.96,0.45,98.89000000000001
569227,2024-11-09,north,home & kitchen,Smartphone ,8,34.72,0.41,163.87840000000003
290261,2024-05-01,South , Beauty,Vacuum Cleaner,12,66.41,0.49,406.4292
920118,2024-01-09,South , Beauty,Rice,8,74.92,0.21,473.49440000000004
137212,2024-01-24,South ,SPORTS,Vacuum Cleaner,13,73.09,0.27,693.6241
475853,2024-05-29,west ,CLOTHING,Cricket Bat ,8,,0.45,216.876
100569,2024-06-20,west , Beauty,Smartphone ,16,29.33,0.45,258.104
245494,2024-08-04,South ,CLOTHING, T-Shirt,12,43.91,0.19,426.8052
104304,2024-01-03,EAST,CLOTHING,Vacuum Cleaner,12,37.73,0.04,434.64959999999996
666597,2024-12-23,South , Beauty, T-Shirt,14,36.15,0.49,258.111
597453,2024-12-16,EAST,electronics,Rice,2,39.39,0.09,71.6898
777189,2024-10-08,west ,SPORTS,Rice,18,36.42,0.45,360.55800000000005
702203,2024-12-11,north,electronics,Vacuum Cleaner,17,69.7,0.34,782.034
220240,2024-07-10,north,electronics,Cricket Bat ,10,41.49,0.26,307.026
568320,2024-07-19,north, Beauty,Smartphone ,7,85.37,0.54,274.8914
288194,2024-05-15,South ,CLOTHING,Smartphone ,22,65.75,0.26,1070.41
207833,2024-08-07,EAST,SPORTS,Cricket Bat ,19,72.46,0.43,784.7418
667304,2024-12-04,north, Beauty, T-Shirt,16,33.31,0.59,218.51360000000003
774878,2024-12-24,west ,SPORTS,Vacuum Cleaner,12,44.75,0.08,494.04
614023,2024-08-18,north,electronics,Cricket Bat ,15,11.89,0.4,107.01
701803,2024-08-27,west ,SPORTS, T-Shirt,20,20.76,-0.04,415.20000000000005
640280,2024-09-09,north, Beauty,laptop,23,28.67,0.04,633.0336000000001
178240,2024-11-19,South ,CLOTHING,Vacuum Cleaner,6,67.27,0.16,339.0408
362323,2024-06-01,north,electronics,Smartphone ,16,36.2,-0.02,579.2
130063,2024-09-27,South ,SPORTS, T-Shirt,15,26.64,0.25,299.70000000000005
841139,2024-08-02,EAST,home & kitchen,Cricket Bat ,10,71.33,0.58,299.586
978623,2024-02-15,South ,Groceries , T-Shirt,8,78.89,0.38,391.2944
144907,2024-11-15,EAST,Groceries ,Smartphone ,24,5.63,0.01,133.7688
527845,2024-11-10,west ,SPORTS,Smartphone ,18,50.64,0.38,565.1424
571053,2024-02-01,EAST, Beauty,Vacuum Cleaner,21,60.15,0.5,631.5749999999999
847927,2024-03-28,west ,SPORTS,Vacuum Cleaner,1,46.14,0.28,33.2208
625469,2024-07-10,north,home & kitchen,Vacuum Cleaner,15,53.86,0.59,331.23900000000003
698206,2024-05-13,north,SPORTS,Smartphone ,20,34.64,0.26,512.6719999999999
196440,2024-05-08,EAST, Beauty,Smartphone ,10,61.95,-0.03,619.5
746632,2024-02-04,west ,SPORTS,Cricket Bat ,11,57.07,0.44,351.55120000000005
785469,2024-07-05,South , Beauty,Smartphone ,24,45.09,0.41,638.4744000000002
466629,2024-05-22,north,electronics, T-Shirt,-1,41.68,0.01,0.0
554912,2024-09-10,north,SPORTS,Vacuum Cleaner,3,67.86,0.03,197.47259999999997
211952,2024-01-13,west ,SPORTS,Rice,7,49.39,0.24,262.7548
777944,2024-04-25,north,home & kitchen,Smartphone ,1,89.56,0.24,68.0656
209992,2024-05-21,South ,CLOTHING,Cricket Bat ,14,55.19,0.36,494.50239999999997
668691,2024-01-23,west ,electronics,laptop,11,39.23,0.13,375.43109999999996
958885,2024-08-10,north,CLOTHING,laptop,22,55.94,0.3,861.4759999999999
628508,2024-10-08,north,SPORTS,Vacuum Cleaner,4,35.83,0.47,75.9596
537340,2024-09-04,west ,CLOTHING,Vacuum Cleaner,11,14.06,0.33,103.62219999999999
332127,2024-10-29,EAST,CLOTHING,Smartphone ,3,,0.35,96.11550000000001
504980,2024-06-27,EAST,Groceries ,laptop,7,24.5,0.11,152.635
688945,2024-06-29,north,Groceries ,Smartphone ,16,32.66,0.57,224.70080000000002
457283,2024-03-22,north,CLOTHING, T-Shirt,17,75.76,0.52,618.2016
263263,2024-04-09,west ,Groceries ,laptop,21,29.78,0.59,256.4058
708146,2024-09-02,EAST, Beauty,Cricket Bat ,20,49.43,0.05,939.17
919603,2024-12-31,South , Beauty,Rice,11,23.47,0.59,105.84969999999998
449544,2024-07-26,north,electronics, T-Shirt,6,52.55,0.58,132.426
164376,2024-11-03,west ,electronics, T-Shirt,19,46.13,0.57,376.88210000000004
357489,2024-05-02,west ,electronics, T-Shirt,6,31.75,0.3,133.35
353175,2024-09-23,west ,CLOTHING,laptop,17,46.95,0.34,526.779
357749,2024-05-27,west ,CLOTHING,laptop,2,25.95,0.24,39.444
217932,2024-06-11,west ,SPORTS,Vacuum Cleaner,18,6.53,0.12,103.43520000000001
558895,2024-10-03,north,SPORTS,Smartphone ,18,56.97,0.54,471.7116
961979,2024-01-11,South ,SPORTS,Cricket Bat ,-1,9.62,0.15,0.0
200604,2024-10-22,South ,home & kitchen,Cricket Bat ,15,52.08,0.03,757.7639999999999
545836,2024-01-04,EAST,electronics,Smartphone ,10,71.01,0.42,411.85800000000006
805692,2024-11-19,EAST,CLOTHING,Smartphone ,19,71.7,0.48,708.396
829767,2024-12-19,west ,home & kitchen,Vacuum Cleaner,4,70.71,0.49,144.2484
945446,2024-12-11,north,Groceries ,Rice,2,57.55,0.42,66.75800000000001
582959,2024-08-31,South ,electronics,Cricket Bat ,24,43.42,0.58,437.6736
321926,2024-12-11,South , Beauty,Smartphone ,-2,58.71,0.58,0.0
800127,2024-07-16,north,Groceries ,Rice,22,28.8,0.1,570.24
649001,2024-01-21,north,electronics,Vacuum Cleaner,15,37.67,0.43,322.0785000000001
308776,2024-05-27,South ,home & kitchen, T-Shirt,7,59.18,0.01,410.1174
164670,2024-11-17,EAST,SPORTS,Smartphone ,9,55.49,0.49,254.69910000000002
835359,2024-11-19,west ,electronics,laptop,20,58.24,0.38,722.1759999999999
638621,2024-06-25,north,electronics,laptop,14,33.15,0.54,213.48599999999996
571141,2024-12-05,west ,CLOTHING, T-Shirt,9,32.86,0.34,195.18839999999997
596028,2024-07-07,South ,Groceries ,Rice,10,74.43,-0.01,744.3000000000001
463070,2024-11-13,South ,Groceries , T-Shirt,21,33.63,0.09,642.6693
586863,2024-12-11,west ,SPORTS, T-Shirt,7,62.58,0.14,376.7316
615536,2024-05-26,north,SPORTS,Smartphone ,11,,0.01,536.7680999999999
112976,2024-11-04,EAST,Groceries ,Vacuum Cleaner,9,67.61,0.05,578.0654999999999
683120,2024-10-11,EAST,SPORTS, T-Shirt,24,66.52,0.08,1468.7616
109516,2024-01-03,north, Beauty,Rice,18,75.36,0.23,1044.4896
844534,2024-04-04,South ,SPORTS,Cricket Bat ,15,46.59,-0.02,698.85
251988,2024-01-26,west ,Groceries , T-Shirt,22,69.2,0.52,730.7520000000001
910938,2024-05-27,South ,CLOTHING,Vacuum Cleaner,16,84.37,0.28,971.9424
104535,2024-05-06,north,CLOTHING,laptop,19,4.17,0.01,78.4377
563118,2024-12-10,north,CLOTHING,laptop,12,32.9,0.39,240.82799999999997
755750,2024-09-03,north,SPORTS, T-Shirt,8,55.2,0.54,203.136
320906,2024-05-30,north,electronics,Vacuum Cleaner,22,47.76,0.17,872.0975999999999
356431,2024-09-21,north,electronics,Rice,3,40.39,-0.04,121.17
869649,2024-02-05,South ,CLOTHING,laptop,17,67.88,0.34,761.6135999999999
433642,2024-09-12,South ,Groceries ,Smartphone ,6,50.51,0.13,263.6622
474239,2024-09-01,South ,home & kitchen,Cricket Bat ,0,74.23,0.25,0.0
813652,2024-05-21,west , Beauty,Vacuum Cleaner,12,46.52,0.52,267.9552
680485,2024-12-03,EAST,electronics,laptop,8,64.56,0.54,237.58079999999998
578312,2024-10-10,EAST,home & kitchen,Cricket Bat ,24,59.28,0.23,1095.4944
143800,2024-06-04,north, Beauty, T-Shirt,15,64.92,0.48,506.37600000000003
290559,2024-10-31,EAST,SPORTS,Rice,18,88.66,0.38,989.4455999999999
520396,2024-03-10,South ,home & kitchen,Cricket Bat ,1,57.5,0.45,31.625000000000004
247264,2024-11-02,South ,CLOTHING,Smartphone ,8,34.46,0.05,261.896
782907,2024-03-15,South ,SPORTS, T-Shirt,6,40.21,0.48,125.4552
852094,2024-09-21,South , Beauty,laptop,10,54.33,0.41,320.547
870519,2024-03-14,north,electronics,Vacuum Cleaner,-1,72.59,0.07,0.0
480722,2024-02-19,South ,home & kitchen,Vacuum Cleaner,6,51.7,0.45,170.61000000000004
166346,2024-08-23,EAST,home & kitchen,Cricket Bat ,-1,63.4,0.07,0.0
468761,2024-05-29,EAST,Groceries ,laptop,14,61.45,0.11,765.667
549663,2024-07-10,South ,CLOTHING,Rice,7,45.93,0.04,308.64959999999996
278595,2024-04-18,north,SPORTS, T-Shirt,4,,0.23,151.8132
170777,2024-04-16,north,electronics,Smartphone ,17,44.91,0.28,549.6983999999999
701248,2024-06-12,north,Groceries ,Smartphone ,15,54.47,0.45,449.3775
243284,2024-12-23,South ,CLOTHING,Cricket Bat ,13,45.4,0.12,519.376
547182,2024-03-23,north,Groceries ,Smartphone ,5,50.02,0.09,227.59100000000004
267571,2024-07-03,EAST,SPORTS,laptop,-1,47.06,0.17,0.0
966973,2024-05-19,EAST,home & kitchen,Cricket Bat ,5,56.82,-0.02,284.1
854024,2024-10-07,north,electronics,Rice,23,47.58,0.15,930.1889999999999
518686,2024-04-10,north,Groceries , T-Shirt,0,19.04,-0.01,0.0
734879,2024-07-29,north, Beauty,laptop,16,34.34,0.11,489.00160000000005
737411,2024-01-22,north, Beauty,Rice,18,79.37,0.1,1285.794
143119,2024-11-20,north,electronics,Rice,6,52.5,0.38,195.3
574373,2024-06-26,west ,Groceries ,Vacuum Cleaner,5,47.68,0.1,214.56
839784,2024-02-04,north,home & kitchen, T-Shirt,6,80.46,0.22,376.5528
355631,2024-01-24,EAST,home & kitchen,Smartphone ,2,52.93,0.08,97.3912
574627,2024-10-15,South ,CLOTHING,Rice,14,43.18,0.01,598.4748
386488,2024-12-28,South ,electronics,Cricket Bat ,14,34.64,0.33,324.9232
839464,2024-01-23,EAST,electronics,Rice,23,29.14,0.24,509.3672
712008,2024-07-19,South ,SPORTS,Rice,6,49.53,0.18,243.68760000000003
856837,2024-05-28,South ,SPORTS,Smartphone ,8,22.18,0.15,150.82399999999998
703495,2024-04-05,north,SPORTS,Rice,9,-12.38,0.22,-86.9076
860454,2024-03-31,west ,CLOTHING,Smartphone ,5,52.81,0.05,250.8475
599629,2024-10-03,north,Groceries , T-Shirt,24,39.7,-0.03,952.8000000000001
156934,2024-11-24,north, Beauty,Smartphone ,10,69.29,0.52,332.59200000000004
427169,2024-07-07,north,Groceries ,Cricket Bat ,19,81.35,0.55,695.5424999999999
351859,2024-06-03,South ,electronics,Cricket Bat ,20,46.26,0.44,518.112
660004,2024-09-25,west ,electronics,Cricket Bat ,11,66.31,0.24,554.3516000000001
758279,2024-05-07,north, Beauty,Vacuum Cleaner,1,47.0,0.19,38.07
237635,2024-03-02,South ,home & kitchen,Vacuum Cleaner,11,,0.37,341.57969999999995
674855,2024-05-20,EAST,electronics,Smartphone ,2,42.34,0.05,80.446
651497,2024-04-27,South ,electronics, T-Shirt,12,80.46,0.22,753.1056
206614,2024-10-12,EAST,CLOTHING, T-Shirt,18,35.97,0.29,459.6966
781645,2024-05-09,EAST,home & kitchen,Smartphone ,21,80.15,0.09,1531.6665
766371,2024-04-13,EAST,CLOTHING,Smartphone ,15,,0.47,391.8555
226488,2024-01-25,South ,Groceries ,Smartphone ,2,-3.29,0.17,-5.461399999999999
979796,2024-06-28,EAST,electronics,Cricket Bat ,2,38.25,0.28,55.08
995762,2024-01-22,South ,SPORTS,Cricket Bat ,13,64.88,0.46,455.4576
854514,2024-01-09,EAST,electronics,laptop,22,48.62,0.15,909.1939999999998
988689,2024-08-25,South ,electronics,Rice,19,83.49,0.6,634.524
878576,2024-09-01,west , Beauty,Vacuum Cleaner,3,-3.65,0.16,-9.197999999999999
884271,2024-10-25,north,Groceries ,laptop,7,,0.2,276.024
390941,2024-08-21,South ,SPORTS,Smartphone ,13,59.39,-0.02,772.07
487234,2024-03-02,north,electronics,Vacuum Cleaner,2,52.27,0.33,70.0418
252905,2024-02-08,west ,CLOTHING,Vacuum Cleaner,2,48.27,0.5,48.27
977284,2024-08-08,west ,electronics,Rice,-1,41.67,0.32,0.0
836990,2024-08-26,South , Beauty,laptop,14,83.84,0.41,692.5184
816665,2024-08-13,South ,home & kitchen,Rice,21,73.49,0.3,1080.3029999999999
291296,2024-09-14,north,home & kitchen,Cricket Bat ,-1,35.57,0.1,0.0
704392,2024-08-25,west ,home & kitchen, T-Shirt,17,56.46,0.31,662.2758
664730,2024-06-18,west ,home & kitchen,laptop,20,51.09,0.34,674.3879999999999
436118,2024-10-01,north,CLOTHING, T-Shirt,4,79.94,0.19,259.0056
875169,2024-03-10,EAST,SPORTS,Vacuum Cleaner,16,49.9,0.47,423.152
179622,2024-04-16,South ,electronics,Vacuum Cleaner,2,89.56,0.17,148.6696
269232,2024-06-08,EAST,Groceries ,Rice,15,59.53,0.41,526.8405000000001
632664,2024-12-23,EAST,CLOTHING,Cricket Bat ,23,64.2,0.41,871.1940000000002
527438,2024-10-26,EAST,CLOTHING,Cricket Bat ,24,55.44,0.01,1317.2544
961997,2024-11-28,EAST, Beauty,Cricket Bat ,3,37.4,0.27,81.90599999999999
613771,2024-02-15,north,Groceries ,laptop,0,73.3,0.14,0.0
257198,2024-02-04,EAST, Beauty, T-Shirt,14,44.09,0.59,253.0766
