order_id,date,region,category,product,units,unit_price,discount
819755,2024-12-05,EAST,electronics,laptop,11,-0.91,0.53
565456,2024-07-28,South ,CLOTHING, T-Shirt,14,63.47,0.2
807121,2024-02-26,north,SPORTS,laptop,3,53.6,-0.02
478473,2024-11-26,north,CLOTHING,Cricket Bat ,11,16.44,0.5
594532,2024-01-07,north,SPORTS,laptop,1,4.73,0.54
379010,2024-04-29,north,SPORTS,Smartphone ,0,31.38,0.35
689485,2024-09-19,EAST,Groceries ,Cricket Bat ,20,,0.13
193171,2024-01-06,west ,Groceries ,Smartphone ,19,79.01,0.07
184167,2024-12-02,EAST,Groceries ,Vacuum Cleaner,-2,45.1,0.35
512649,2024-12-23,north,CLOTHING,Cricket Bat ,4,49.16,0.54
251902,2024-01-10,South ,CLOTHING,Cricket Bat ,13,35.39,0.52
455881,2024-12-24,west ,CLOTHING, T-Shirt,1,57.96,0.44
350227,2024-07-19,north,Groceries , T-Shirt,4,19.45,0.31
212259,2024-11-27,EAST,electronics, T-Shirt,17,21.87,0.12
677937,2024-08-10,west ,SPORTS,laptop,15,62.28,0.36
969379,2024-01-03,South , Beauty, T-Shirt,14,39.21,0.41
426944,2024-03-01,EAST,home & kitchen, T-Shirt,5,82.73,0.08
622506,2024-04-21,South ,home & kitchen,laptop,18,78.83,0.56
766642,2024-10-10,EAST,home & kitchen,Cricket Bat ,21,31.86,0.18
343891,2024-09-17,South ,Groceries ,Smartphone ,0,62.69,0.06
567625,2024-01-19,north,home & kitchen, T-Shirt,18,37.93,0.12
427414,2024-02-08,South , Beauty,Smartphone ,18,54.98,0.13
484566,2024-08-31,north,SPORTS, T-Shirt,-2,40.57,0.58
510894,2024-08-25,north, Beauty, T-Shirt,16,82.91,0.09
940525,2024-07-31,South ,Groceries ,Smartphone ,11,52.62,0.57
386102,2024-06-03,EAST, Beauty, T-Shirt,16,57.66,0.35
256230,2024-07-13,north,home & kitchen, T-Shirt,1,64.87,0.54
571734,2024-08-08,EAST,CLOTHING,Cricket Bat ,24,47.29,0.6
351522,2024-02-18,South ,CLOTHING,Rice,5,61.39,0.42
423969,2024-07-18,north,SPORTS,Cricket Bat ,13,32.33,0.28
679893,2024-12-11,EAST, Beauty,Rice,5,83.21,0.32
312311,2024-09-07,west , Beauty, T-Shirt,-1,8.83,0.13
690282,2024-06-25,west ,electronics,Rice,0,48.69,0.18
232171,2024-08-24,west ,home & kitchen,Rice,18,34.13,0.54
496802,2024-07-09,EAST,home & kitchen,Cricket Bat ,24,42.53,0.14
299492,2024-02-29,South ,home & kitchen, T-Shirt,18,65.05,0.47
539042,2024-01-26,north,home & kitchen,Vacuum Cleaner,5,38.44,0.35
189932,2024-10-14,South ,SPORTS,Smartphone ,23,8.26,0.04
456090,2024-10-28,west ,CLOTHING,laptop,9,46.87,0.52
592749,2024-03-14,EAST, Beauty,Vacuum Cleaner,23,52.45,0.1
616379,2024-11-22,west , Beauty, T-Shirt,10,47.01,0.41
968270,2024-08-09,South , Beauty,laptop,21,56.16,0.22
125014,2024-01-03,north,SPORTS,Vacuum Cleaner,9,46.49,0.13
787313,2024-07-28,west ,SPORTS,Smartphone ,20,33.56,0.2
256945,2024-10-07,South , Beauty,laptop,10,64.66,0.19
808830,2024-12-12,South , Beauty,Rice,17,34.41,0.28
760675,2024-04-20,EAST,home & kitchen,Vacuum Cleaner,14,79.7,0.47
283733,2024-12-27,South ,CLOTHING,Cricket Bat ,3,76.37,0.39
993740,2024-09-02,west , Beauty,Rice,7,34.37,0.45
533564,2024-12-16,South ,Groceries ,Rice,23,79.68,-0.01
933182,2024-10-18,South ,Groceries , T-Shirt,1,73.62,0.31
262213,2024-01-21,EAST,SPORTS,Vacuum Cleaner,10,30.41,0.48
855480,2024-01-01,west ,home & kitchen, T-Shirt,7,39.01,0.36
146492,2024-10-22,South ,home & kitchen,laptop,8,23.93,0.36
775106,2024-04-11,South ,CLOTHING,laptop,8,31.23,0.37
884499,2024-09-19,South ,home & kitchen, T-Shirt,14,52.8,0.09
250548,2024-06-24,north,electronics,Smartphone ,3,52.95,0.36
174742,2024-12-10,EAST,SPORTS,Rice,7,71.12,0.47
731193,2024-11-22,South ,electronics, T-Shirt,9,61.59,0.35
580809,2024-05-31,South ,CLOTHING,Smartphone ,15,38.24,0.04
689472,2024-10-08,EAST,Groceries ,Smartphone ,2,43.71,0.23
781741,2024-07-13,South ,home & kitchen,Rice,20,,0.51
327002,2024-06-27,west , Beauty,laptop,-1,45.88,0.17
936455,2024-01-02,north,SPORTS,laptop,9,39.93,0.19
745974,2024-11-22,north,CLOTHING, T-Shirt,8,61.53,0.58
535528,2024-05-19,EAST,Groceries ,Rice,17,68.4,0.24
987074,2024-01-08,west ,home & kitchen,laptop,19,46.12,0.44
867152,2024-09-19,north,Groceries ,Rice,21,77.18,0.59
648429,2024-06-21,EAST,SPORTS,laptop,7,43.41,0.44
171225,2024-08-22,EAST,home & kitchen,Smartphone ,13,50.39,0.33
614519,2024-04-04,EAST, Beauty, T-Shirt,6,46.67,0.52
280188,2024-12-14,EAST,CLOTHING,Rice,8,63.75,0.52
279838,2024-02-05,EAST,SPORTS,laptop,16,60.61,0.2
720023,2024-07-13,South ,CLOTHING, T-Shirt,12,39.78,0.34
733111,2024-12-26,north,SPORTS,Smartphone ,9,35.08,0.26
635779,2024-11-13,west ,SPORTS, T-Shirt,-2,73.07,0.44
108822,2024-10-24,north,Groceries ,Rice,16,62.92,0.18
687119,2024-12-17,EAST,electronics,Vacuum Cleaner,10,41.65,0.41
268321,2024-04-12,north,electronics,laptop,19,23.6,0.08
336629,2024-06-09,South ,Groceries ,Cricket Bat ,2,29.17,0.19
931534,2024-05-14,north,CLOTHING,Rice,0,59.75,0.44
229435,2024-11-04,South ,CLOTHING,Cricket Bat ,-2,32.67,0.25
770365,2024-11-23,west ,home & kitchen,Cricket Bat ,0,42.3,0.14
934022,2024-06-18,South ,home & kitchen, T-Shirt,1,50.88,0.1
806921,2024-11-29,South , Beauty, T-Shirt,2,32.92,0.46
362804,2024-01-18,South ,home & kitchen,Vacuum Cleaner,4,64.32,-0.05
269803,2024-07-03,west ,home & kitchen,Cricket Bat ,1,59.8,0.22
451332,2024-10-24,EAST,CLOTHING,Rice,24,46.82,0.49
419587,2024-03-13,EAST, Beauty,Smartphone ,9,29.87,0.42
508296,2024-04-18,EAST,home & kitchen,Smartphone ,0,37.17,0.14
287247,2024-09-06,EAST,Groceries , T-Shirt,2,36.89,0.36
947884,2024-08-28,north,SPORTS,Smartphone ,5,32.27,0.09
428620,2024-05-11,north,CLOTHING,Rice,12,73.21,0.5
399096,2024-08-03,north,electronics, T-Shirt,2,44.51,-0.02
790849,2024-12-20,west ,Groceries ,laptop,16,31.19,0.57
705837,2024-02-14,South ,Groceries ,Cricket Bat ,0,,0.43
316912,2024-03-10,South , Beauty,laptop,15,72.65,0.32
131866,2024-09-25,west ,Groceries ,laptop,12,17.84,0.3
792691,2024-12-13,EAST,Groceries ,Vacuum Cleaner,1,83.12,0.35
401732,2024-11-06,South ,SPORTS, T-Shirt,2,23.78,0.27
361627,2024-06-25,EAST,electronics, T-Shirt,6,40.99,0.49
663147,2024-01-17,EAST,electronics,Smartphone ,8,81.81,0.6
263202,2024-06-12,EAST,electronics,Smartphone ,23,56.28,-0.04
587271,2024-07-21,South ,home & kitchen,Vacuum Cleaner,-2,35.69,0.17
826969,2024-04-03,EAST,Groceries ,Smartphone ,21,59.35,0.04
242097,2024-12-26,EAST,home & kitchen,Rice,10,82.86,0.42
636123,2024-02-06,EAST,CLOTHING,Rice,5,29.65,0.28
277006,2024-08-27,west ,CLOTHING,laptop,14,51.02,-0.02
429911,2024-11-16,South ,Groceries ,Cricket Bat ,24,67.96,0.34
869049,2024-05-10,west ,electronics,Cricket Bat ,-2,34.71,0.2
711546,2024-10-12,west , Beauty,Cricket Bat ,20,38.91,0.2
249853,2024-07-03,north, Beauty,Smartphone ,0,62.42,0.06
529336,2024-12-10,South ,SPORTS,Smartphone ,13,80.92,0.46
783251,2024-04-26,South ,SPORTS,Vacuum Cleaner,14,91.9,0.3
322018,2024-07-08,South ,SPORTS,Smartphone ,-1,5.15,0.25
718172,2024-05-18,South ,Groceries , T-Shirt,-1,61.43,-0.01
562246,2024-07-06,EAST,SPORTS,Vacuum Cleaner,19,-4.79,0.08
127825,2024-07-18,EAST, Beauty,Vacuum Cleaner,16,61.16,0.48
444554,2024-07-25,north,Groceries , T-Shirt,4,49.13,0.59
253412,2024-07-01,west ,CLOTHING,Smartphone ,7,49.55,0.42
196622,2024-08-13,EAST,home & kitchen,laptop,7,48.68,0.39
723653,2024-07-16,west ,home & kitchen,Cricket Bat ,10,,0.03
903660,2024-01-04,EAST, Beauty,Vacuum Cleaner,8,43.43,0.03
377859,2024-05-11,EAST,CLOTHING, T-Shirt,5,47.29,0.46
125920,2024-07-31,South ,home & kitchen,Smartphone ,-1,50.43,0.28
264586,2024-12-31,South , Beauty,laptop,16,69.77,0.05
519957,2024-04-03,north, Beauty,Cricket Bat ,8,46.48,0.19
853479,2024-08-08,EAST,electronics,Cricket Bat ,4,27.23,0.35
726411,2024-07-05,west ,CLOTHING, T-Shirt,12,69.67,0.14
846354,2024-08-19,EAST,home & kitchen, T-Shirt,24,35.19,0.36
890801,2024-04-13,west ,SPORTS, T-Shirt,8,47.06,0.18
381870,2024-09-11,EAST,electronics, T-Shirt,1,,0.47
670136,2024-03-02,EAST,CLOTHING,Cricket Bat ,16,45.9,0.41
168402,2024-09-15,EAST,CLOTHING,Cricket Bat ,11,66.49,0.49
121431,2024-03-16,EAST,CLOTHING,Cricket Bat ,7,,0.36
152803,2024-08-09,west , Beauty,Rice,5,30.58,0.34
160811,2024-09-17,north,electronics, T-Shirt,15,29.88,0.55
398923,2024-01-03,EAST,Groceries ,Vacuum Cleaner,23,47.64,0.56
480879,2024-07-16,EAST,Groceries ,Rice,7,63.32,0.59
868646,2024-05-21,north,CLOTHING,laptop,22,67.02,0.59
378063,2024-04-01,north,home & kitchen,Rice,14,81.89,0.06
362329,2024-08-08,north, Beauty,Vacuum Cleaner,2,26.51,0.13
759985,2024-04-23,north,electronics,laptop,4,76.06,0.05
938355,2024-10-05,EAST, Beauty, T-Shirt,7,66.38,0.57
689879,2024-08-08,west , Beauty,Vacuum Cleaner,8,41.03,0.34
566648,2024-03-15,EAST,electronics,Rice,21,56.72,0.52
997750,2024-01-19,west ,electronics,Cricket Bat ,11,52.28,0.26
666617,2024-12-24,South ,electronics,Rice,18,28.19,0.27
716393,2024-08-21,north,home & kitchen, T-Shirt,18,34.13,0.13
195732,2024-07-24,west ,Groceries ,Cricket Bat ,1,30.9,0.06
167851,2024-08-10,EAST,SPORTS,Rice,8,41.54,0.52
971590,2024-10-27,EAST, Beauty,Rice,23,50.36,0.41
869439,2024-01-23,EAST,Groceries ,Smartphone ,10,74.71,0.03
194593,2024-12-31,west ,electronics,Rice,18,0.21,0.57
624914,2024-12-04,west ,electronics, T-Shirt,20,14.98,0.4
881433,2024-04-21,north, Beauty, T-Shirt,17,57.87,0.05
512367,2024-11-25,EAST,CLOTHING,Cricket Bat ,18,22.54,0.18
691611,2024-08-18,north, Beauty,Rice,9,47.26,0.54
420350,2024-08-10,west ,electronics,Vacuum Cleaner,18,64.64,0.18
783472,2024-11-07,west ,SPORTS, T-Shirt,4,68.09,0.23
886632,2024-03-31,west ,electronics,Smartphone ,12,,0.54
458893,2024-01-21,north,SPORTS,laptop,23,82.92,0.04
726312,2024-11-20,South ,home & kitchen, T-Shirt,12,66.58,0.48
567759,2024-06-09,South , Beauty,Smartphone ,10,46.53,0.37
385472,2024-02-02,west ,Groceries ,Cricket Bat ,19,30.64,0.1
738518,2024-11-15,north,SPORTS,Cricket Bat ,20,46.53,-0.03
387410,2024-01-10,west ,electronics,Cricket Bat ,-1,63.03,0.42
495830,2024-12-19,South ,SPORTS,Cricket Bat ,2,15.15,-0.04
234563,2024-10-01,EAST,electronics,laptop,24,44.72,0.23
449910,2024-07-02,South , Beauty, T-Shirt,16,,-0.03
129561,2024-05-02,west ,SPORTS,Vacuum Cleaner,1,23.09,0.17
847045,2024-02-22,South ,CLOTHING, T-Shirt,22,44.88,0.55
435496,2024-12-17,north,Groceries , T-Shirt,3,40.46,0.42
216564,2024-07-27,EAST,CLOTHING,Vacuum Cleaner,3,62.75,0.29
986927,2024-01-10,EAST,Groceries ,Cricket Bat ,22,57.54,0.21
550246,2024-12-04,EAST,CLOTHING,Cricket Bat ,17,80.82,0.58
848356,2024-02-21,EAST, Beauty,Smartphone ,14,69.13,0.11
874968,2024-06-18,EAST,CLOTHING, T-Shirt,5,59.17,0.46
803993,2024-09-25,South ,CLOTHING,Vacuum Cleaner,16,50.71,0.12
375560,2024-08-08,west ,electronics,Rice,3,60.51,0.03
889850,2024-04-16,South ,electronics,Vacuum Cleaner,23,3.48,0.41
839569,2024-08-04,EAST,Groceries ,Cricket Bat ,5,72.5,0.26
618844,2024-09-10,north, Beauty,laptop,21,32.41,0.32
583237,2024-12-26,north, Beauty,Vacuum Cleaner,18,57.53,0.16
837862,2024-01-31,west , Beauty, T-Shirt,8,58.18,0.38
396968,2024-05-31,west ,electronics,Smartphone ,20,46.45,0.03
724307,2024-02-04,north,CLOTHING,laptop,-2,53.05,0.12
798770,2024-04-26,EAST,SPORTS, T-Shirt,19,67.5,0.47
731130,2024-06-19,South , Beauty,Smartphone ,-1,66.03,0.14
266459,2024-11-15,EAST,electronics,Rice,-2,41.4,0.44
803735,2024-12-23,west ,CLOTHING,Smartphone ,19,22.44,0.46
867586,2024-02-17,north,SPORTS,Smartphone ,12,41.92,0.41
664096,2024-08-29,north,CLOTHING,Cricket Bat ,15,,0.02
823078,2024-09-27,north,home & kitchen,Rice,15,52.86,0.03
829300,2024-11-05,South ,electronics,Rice,-1,27.04,0.51
796809,2024-06-09,South ,Groceries , T-Shirt,1,62.98,0.37
263082,2024-12-27,EAST,home & kitchen,Cricket Bat ,10,35.39,0.1
950609,2024-03-17,west , Beauty,Smartphone ,22,43.59,0.38
356924,2024-10-23,EAST,Groceries ,Rice,15,61.41,-0.04
809670,2024-01-30,north,home & kitchen,Cricket Bat ,20,54.45,0.3
608727,2024-04-20,west ,Groceries ,Smartphone ,19,6.63,0.51
823132,2024-01-05,west ,Groceries ,Rice,22,40.09,0.05
541501,2024-10-21,north,home & kitchen,Smartphone ,19,55.68,0.05
509986,2024-01-14,South , Beauty, T-Shirt,6,48.44,0.22
244491,2024-09-21,north,electronics,Rice,5,79.47,0.11
474186,2024-01-16,west ,CLOTHING, T-Shirt,0,31.52,0.35
448846,2024-10-07,west , Beauty,Rice,23,44.48,0.17
411063,2024-10-30,west ,SPORTS, T-Shirt,8,8.2,0.25
298154,2024-01-03,South ,Groceries ,Rice,13,36.95,-0.02
655075,2024-11-29,west ,SPORTS,laptop,11,54.8,0.41
923944,2024-11-29,west , Beauty,Vacuum Cleaner,23,53.81,0.1
529214,2024-08-31,EAST,SPORTS,laptop,17,38.55,0.36
652899,2024-05-13,South ,SPORTS,Vacuum Cleaner,6,46.92,0.09
679134,2024-08-31,north,Groceries ,Vacuum Cleaner,14,84.36,0.48
960116,2024-02-01,west , Beauty, T-Shirt,21,21.63,0.04
805454,2024-09-20,west ,electronics,laptop,0,35.1,0.09
989554,2024-02-09,west ,SPORTS,Smartphone ,22,31.76,0.5
967230,2024-12-18,west , Beauty,Vacuum Cleaner,9,62.96,0.57
193007,2024-01-25,west ,Groceries , T-Shirt,14,19.96,0.35
667167,2024-04-04,EAST,CLOTHING,Rice,5,-4.83,0.45
837128,2024-10-21,west , Beauty,laptop,20,60.85,0.44
379977,2024-08-25,EAST,Groceries ,Cricket Bat ,4,63.54,0.17
307488,2024-04-16,EAST,CLOTHING,laptop,22,52.21,0.37
588902,2024-10-26,west ,Groceries ,Cricket Bat ,-2,59.72,0.03
249111,2024-05-26,west ,CLOTHING,laptop,24,61.86,0.24
785230,2024-07-03,South ,Groceries ,Cricket Bat ,22,50.12,0.35
133072,2024-06-11,EAST,Groceries ,Smartphone ,4,51.49,-0.0
386570,2024-04-23,South ,home & kitchen,Smartphone ,23,27.63,0.36
651615,2024-02-12,South ,home & kitchen,Smartphone ,5,38.9,0.45
217833,2024-11-18,north, Beauty,Smartphone ,17,51.83,0.15
511588,2024-10-29,west ,CLOTHING,Rice,1,64.77,0.1
668296,2024-06-21,EAST,home & kitchen, T-Shirt,22,52.6,0.55
428175,2024-01-28,north,SPORTS,Cricket Bat ,6,63.15,0.59
311252,2024-05-08,north,CLOTHING, T-Shirt,-1,8.78,0.24
827177,2024-09-22,South ,home & kitchen, T-Shirt,5,37.99,0.24
917675,2024-04-14,EAST,Groceries ,Cricket Bat ,24,36.1,0.06
469312,2024-06-10,EAST, Beauty,laptop,11,59.27,0.5
365520,2024-09-15,South , Beauty,Smartphone ,4,38.31,0.46
831279,2024-03-10,north,electronics,laptop,9,47.98,0.07
767997,2024-11-16,EAST,home & kitchen,Smartphone ,13,85.19,0.36
826644,2024-03-19,north,Groceries ,Smartphone ,1,50.2,0.54
816343,2024-09-11,north,SPORTS,laptop,6,45.77,0.14
562306,2024-04-14,South , Beauty,laptop,12,29.32,-0.01
870334,2024-12-26,South ,CLOTHING,Rice,4,66.98,0.35
352461,2024-08-24,South ,home & kitchen,Vacuum Cleaner,23,62.87,0.52
849127,2024-04-11,north, Beauty,Smartphone ,13,45.72,0.59
598199,2024-08-03,north, Beauty,Cricket Bat ,-2,47.55,0.33
254297,2024-06-19,west ,home & kitchen,laptop,16,19.17,0.46
281645,2024-02-25,north,home & kitchen,Vacuum Cleaner,18,47.45,0.57
161676,2024-01-18,north,CLOTHING,Vacuum Cleaner,15,59.99,0.52
858608,2024-12-29,South ,Groceries ,Rice,6,22.66,0.55
680253,2024-01-04,north,SPORTS,Cricket Bat ,21,67.04,0.29
917062,2024-05-28,west ,electronics,Vacuum Cleaner,4,68.45,0.16
314664,2024-01-18,north,CLOTHING,laptop,19,65.3,0.33
537482,2024-09-16,west , Beauty,Cricket Bat ,18,30.86,-0.04
236646,2024-05-09,west ,SPORTS,laptop,19,73.97,0.58
793591,2024-05-21,South ,home & kitchen,laptop,0,63.21,0.05
735175,2024-10-08,north,Groceries ,Rice,4,26.35,0.03
642510,2024-01-10,South ,SPORTS, T-Shirt,13,40.84,0.45
362502,2024-04-05,west ,electronics, T-Shirt,23,39.76,0.38
628477,2024-10-02,EAST,home & kitchen, T-Shirt,23,5.65,0.45
307381,2024-05-05,west ,CLOTHING, T-Shirt,-2,75.55,0.48
422510,2024-06-18,west , Beauty,Rice,16,48.41,0.19
873844,2024-09-23,west ,electronics,Smartphone ,7,28.45,0.24
458437,2024-06-08,South , Beauty,Cricket Bat ,20,64.76,0.14
934598,2024-09-20,north,CLOTHING,Vacuum Cleaner,19,26.23,0.51
191133,2024-05-15,west , Beauty, T-Shirt,23,42.74,0.55
813410,2024-11-20,west ,Groceries ,Vacuum Cleaner,4,40.28,0.4
192593,2024-02-01,north,Groceries ,Cricket Bat ,5,45.68,0.37
193731,2024-06-17,west ,home & kitchen,laptop,5,44.5,0.3
222627,2024-08-26,north,CLOTHING,Cricket Bat ,21,74.09,0.56
258435,2024-04-18,north,SPORTS,laptop,14,59.48,0.16
653436,2024-04-01,South ,CLOTHING,Smartphone ,3,56.68,0.33
513554,2024-08-07,west ,SPORTS,laptop,6,69.88,-0.04
887903,2024-08-14,EAST,electronics,Smartphone ,-1,68.56,0.26
591431,2024-09-10,west ,SPORTS,Vacuum Cleaner,8,61.22,0.51
846581,2024-05-20,north,home & kitchen,Rice,0,26.33,0.55
567253,2024-04-06,north,CLOTHING,Smartphone ,13,39.25,0.51
923192,2024-05-21,west ,CLOTHING,Smartphone ,24,55.45,0.25
181039,2024-09-05,EAST,CLOTHING,Rice,8,59.62,0.58
492033,2024-10-05,north,home & kitchen,Cricket Bat ,11,58.64,0.2
317186,2024-05-08,north,SPORTS,laptop,12,78.45,0.4
879595,2024-03-03,EAST,Groceries ,Smartphone ,4,18.42,0.52
967246,2024-01-11,EAST, Beauty,Smartphone ,18,19.79,0.01
826634,2024-11-05,west ,Groceries ,Vacuum Cleaner,0,56.31,0.29
721950,2024-05-01,west ,electronics,Vacuum Cleaner,10,51.61,0.03
251109,2024-05-06,west ,CLOTHING,Cricket Bat ,0,38.28,-0.01
972627,2024-12-27,South ,home & kitchen,Vacuum Cleaner,23,54.54,0.37
452145,2024-11-25,South ,Groceries , T-Shirt,11,30.47,0.09
983543,2024-11-29,EAST,Groceries ,Cricket Bat ,10,34.03,0.39
145981,2024-01-02,north,SPORTS,Vacuum Cleaner,7,,0.54
660192,2024-11-28,west ,electronics,Vacuum Cleaner,6,14.07,0.08
794707,2024-06-16,north,home & kitchen,laptop,2,39.28,0.59
236707,2024-10-29,north,home & kitchen, T-Shirt,17,43.56,-0.03
218313,2024-11-19,EAST,Groceries ,Rice,10,52.56,0.45
251859,2024-04-16,EAST,CLOTHING,Vacuum Cleaner,14,35.99,0.36
399069,2024-06-01,South ,SPORTS,Vacuum Cleaner,4,24.79,0.59
237405,2024-01-16,west ,electronics,Rice,11,69.48,0.24
910132,2024-09-20,EAST,home & kitchen,Rice,13,32.62,0.1
393393,2024-07-11,west ,SPORTS,Smartphone ,23,34.26,0.22
809331,2024-10-01,South , Beauty,Rice,-1,60.9,0.2
812932,2024-01-04,EAST, Beauty,Vacuum Cleaner,6,13.01,0.34
663492,2024-11-07,north, Beauty,Rice,17,59.6,0.25
884287,2024-12-23,EAST,electronics,Vacuum Cleaner,-2,,-0.02
608607,2024-09-03,north,CLOTHING,laptop,18,41.9,0.06
451653,2024-08-06,north,CLOTHING, T-Shirt,4,51.54,0.11
614507,2024-03-07,west ,Groceries ,laptop,18,38.66,0.54
177231,2024-05-17,north,electronics,Smartphone ,0,78.32,0.44
677428,2024-07-25,west ,home & kitchen,Rice,2,52.59,-0.0
550957,2024-12-31,west , Beauty,Vacuum Cleaner,23,48.11,0.1
673859,2024-03-08,north,Groceries ,Smartphone ,15,48.73,0.06
122744,2024-03-24,South ,home & kitchen,Smartphone ,3,37.14,0.57
585492,2024-11-20,EAST,Groceries ,Vacuum Cleaner,24,62.14,0.54
545006,2024-05-14,South ,electronics,Vacuum Cleaner,13,62.79,0.54
548285,2024-12-03,South ,electronics,laptop,18,41.02,0.56
439142,2024-10-25,north,electronics,laptop,-2,32.27,0.09
622797,2024-10-20,South ,home & kitchen,laptop,-1,56.04,0.54
301184,2024-06-04,EAST,electronics,Cricket Bat ,-2,52.69,0.14
657604,2024-12-23,EAST,CLOTHING,Rice,21,,0.53
666074,2024-03-30,EAST, Beauty,laptop,20,86.78,0.0
351105,2024-03-06,north,home & kitchen,Smartphone ,-2,31.57,0.18
725676,2024-06-23,EAST,CLOTHING,Rice,8,,0.49
145804,2024-08-09,north,SPORTS,Vacuum Cleaner,22,65.59,0.42
962388,2024-09-11,South , Beauty,Cricket Bat ,20,59.16,-0.03
177847,2024-07-31,north,SPORTS,Rice,1,18.7,0.03
764683,2024-03-03,west , Beauty,Smartphone ,9,47.59,0.04
167077,2024-01-13,north, Beauty,Vacuum Cleaner,1,41.39,0.4
385898,2024-05-01,EAST,Groceries ,Vacuum Cleaner,14,62.73,0.1
976776,2024-07-22,South ,CLOTHING,laptop,12,48.0,0.58
369788,2024-09-30,north,SPORTS,Rice,10,35.67,0.44
797364,2024-04-13,north,home & kitchen,Cricket Bat ,21,39.24,0.02
883663,2024-03-19,EAST,Groceries ,Smartphone ,17,52.45,0.08
585692,2024-01-19,north,SPORTS,Rice,11,28.09,0.07
542380,2024-09-19,South ,electronics,Smartphone ,23,57.73,0.6
665925,2024-03-16,EAST,SPORTS, T-Shirt,6,78.22,0.41
221164,2024-10-06,west , Beauty,Cricket Bat ,8,45.22,0.53
237667,2024-04-17,north,SPORTS,laptop,12,68.44,0.29
470096,2024-12-15,South ,home & kitchen,Rice,22,,0.4
136856,2024-08-11,EAST,SPORTS,Rice,-2,53.39,0.1
784996,2024-10-29,north, Beauty,Vacuum Cleaner,0,34.69,0.12
846839,2024-05-23,EAST,SPORTS,Vacuum Cleaner,-2,69.79,0.09
934808,2024-10-26,west ,CLOTHING,Vacuum Cleaner,24,62.31,0.57
964610,2024-01-11,north,Groceries ,Rice,21,30.82,0.04
648725,2024-08-22,north, Beauty,Rice,11,39.14,0.29
762509,2024-07-07,north, Beauty,laptop,-1,53.59,0.4
136590,2024-12-29,north,Groceries ,Smartphone ,0,60.72,0.59
420790,2024-01-22,north,CLOTHING,Rice,4,50.68,0.46
850122,2024-06-09,EAST,SPORTS,Rice,21,43.51,0.25
258103,2024-10-24,west ,SPORTS, T-Shirt,15,48.48,0.41
570893,2024-08-22,EAST,CLOTHING,laptop,7,60.08,0.3
383479,2024-08-22,west ,Groceries ,Vacuum Cleaner,2,53.58,0.08
759091,2024-08-15,west ,electronics,Vacuum Cleaner,20,30.63,0.36
684584,2024-10-11,South ,Groceries ,Vacuum Cleaner,10,47.41,0.28
460577,2024-06-24,west , Beauty,Cricket Bat ,-1,21.49,0.04
192523,2024-09-21,north, Beauty,Cricket Bat ,21,53.68,0.39
771415,2024-05-28,EAST,electronics,Vacuum Cleaner,3,71.72,0.13
300814,2024-02-18,west , Beauty,Vacuum Cleaner,21,79.71,0.48
257343,2024-08-13,EAST, Beauty,Cricket Bat ,12,40.66,0.33
713167,2024-11-28,west ,electronics,Smartphone ,3,24.64,0.32
716890,2024-08-24,north,CLOTHING,Cricket Bat ,16,50.76,0.23
929400,2024-07-08,EAST,Groceries ,Vacuum Cleaner,17,57.79,0.52
677758,2024-10-14,South ,home & kitchen,Vacuum Cleaner,15,39.49,0.51
313919,2024-09-20,South ,CLOTHING,Rice,-2,16.88,0.23
350833,2024-12-04,South ,electronics,Vacuum Cleaner,3,4.93,0.32
946068,2024-05-20,South ,electronics,Cricket Bat ,15,41.16,0.21
852920,2024-09-08,EAST,Groceries ,laptop,21,85.25,0.6
542759,2024-06-04,west , Beauty,laptop,14,83.63,0.21
845461,2024-04-29,west ,home & kitchen,laptop,15,32.96,0.09
438578,2024-04-18,South ,home & kitchen,Cricket Bat ,4,,0.14
295999,2024-12-24,EAST,SPORTS,Vacuum Cleaner,11,30.19,0.28
146131,2024-10-02,north,CLOTHING,Vacuum Cleaner,20,44.13,0.35
737767,2024-12-02,South ,electronics, T-Shirt,24,29.78,0.34
405385,2024-04-22,South ,CLOTHING, T-Shirt,17,61.77,0.46
598869,2024-06-28,South , Beauty,Cricket Bat ,21,69.73,0.39
341483,2024-09-16,north,home & kitchen, T-Shirt,17,55.39,0.16
468413,2024-03-09,west ,electronics, T-Shirt,9,67.93,0.54
690363,2024-07-27,EAST,SPORTS,Vacuum Cleaner,2,-3.8,0.4
340809,2024-06-01,South , Beauty,Cricket Bat ,13,51.56,0.37
563343,2024-08-24,north, Beauty, T-Shirt,5,41.22,0.5
211519,2024-09-19,north,Groceries ,laptop,2,73.67,0.29
469031,2024-03-24,South ,CLOTHING,Rice,20,25.04,0.38
583044,2024-11-20,west ,Groceries ,Vacuum Cleaner,2,63.57,0.49
931734,2024-08-14,EAST,CLOTHING,laptop,15,30.14,0.58
806918,2024-03-13,South ,home & kitchen,Rice,19,38.72,0.24
714142,2024-05-23,EAST,electronics,Vacuum Cleaner,11,56.3,0.0
502114,2024-07-17,north,CLOTHING,Cricket Bat ,14,39.81,0.32
631689,2024-04-15,EAST,CLOTHING,Cricket Bat ,24,53.27,0.15
809400,2024-01-17,west ,SPORTS,Cricket Bat ,16,9.47,0.29
247415,2024-07-23,South ,Groceries , T-Shirt,14,61.04,0.4
765490,2024-08-02,north,electronics,Smartphone ,5,55.39,0.46
